10090_7950	31033_31206	9606_77683
31033_29440	9606_22874	10090_25481
31033_20382	9606_1090	10090_26066
3702_2916	10090_20836	507601_6112
3702_2945	31033_23128	7227_10029
31033_28171	10090_15913	9606_20164
10090_1710	9606_11061	31033_32942
31033_36107	10090_6267	9606_12145
10090_8185	3702_3598	9606_77001
294381_6804	3702_3647	578460_629
31033_17244	3702_3667	7227_11158
294381_2011	3702_3669	7227_18116
31033_20421	10090_3428	9606_3372
3702_3723	294381_5416	9606_5588
10090_7732	7227_459	9606_2626
10090_14779	9606_71849	507601_3109
10090_3071	9606_6856	31033_43934
3702_3884	7227_12883	9606_6820
3702_3913	31033_40498	507601_4645
294381_6231	3702_3927	7227_11520
31033_20368	3702_3990	9606_5244
31033_36155	3702_4085	10090_16904
10090_1903	3702_4116	31033_30433
10090_9260	3702_4215	9606_31558
31033_15297	3702_4222	9606_21427
10090_5509	7227_577	9606_4450
10090_21285	3702_4240	31033_2835
10090_13591	31033_4110	9606_1710
31033_2788	10090_5141	9606_23200
10090_2460	3702_4308	9606_20834
10090_1403	31033_26303	9606_13036
31033_24753	9606_10149	10090_12014
10090_26828	3702_4411	9606_36430
10090_12173	3702_4419	9606_10762
294381_795	3702_4426	31033_36693
10090_26620	578460_439	9606_26528
3702_4448	31033_27433	7227_3676
10090_12748	9606_10520	31033_13729
10090_9765	3702_4473	9606_22454
10090_26470	9606_13527	31033_28479
31033_12790	3702_4524	7227_9120
3702_4525	294381_3778	9606_2641
31033_19929	10090_29069	9606_24914
10090_18446	3702_4569	9606_1238
10090_1666	3702_4628	9606_239
10090_15776	9606_26561	31033_37557
294381_452	3702_4692	31033_41631
10090_2167	3702_4694	9606_10720
294381_6321	507601_2356	31033_15983
10090_1601	9606_27975	31033_33091
294381_5095	31033_43975	7227_841
3702_4780	10090_26070	9606_44918
10090_10564	9606_31591	31033_25248
10090_1494	31033_34454	9606_6408
294381_4418	3702_4953	7227_18345
3702_4975	7227_9372	9606_4847
31033_41811	10090_24300	9606_37661
10090_9547	3702_5012	9606_19969
10090_3432	3702_5075	9606_40883
3702_5160	31033_22115	7227_8700
31033_9717	3702_5181	7227_2198
31033_46468	3702_5229	7227_4487
10090_22967	9606_15289	31033_19609
31033_44272	3702_5266	9606_6149
10090_22854	3702_5305	31033_15562
10090_8839	3702_5408	9606_14163
10090_17459	3702_5443	9606_10650
10090_9080	9606_11524	31033_7000
10090_5718	3702_5509	9606_5660
294381_6011	10090_4303	9606_3934
10090_3136	9606_23687	31033_10497
294381_340	3702_5554	507601_7035
31033_30870	3702_5564	9606_3794
31033_47698	3702_5588	9606_24534
3702_5600	10090_18911	9606_5076
31033_25234	9606_4092	10090_12917
31033_42913	9606_5378	10090_8601
10090_2007	9606_2195	31033_5666
10090_2536	9606_25609	31033_17933
10090_3099	3702_5741	31033_24465
294381_4661	3702_5747	507601_7448
10090_9176	507601_1311	9606_20756
10090_5324	3702_5772	9606_37215
31033_33108	3702_5799	7227_3657
294381_3589	507601_1631	7227_2337
3702_5877	31033_23662	7227_20228
31033_46810	3702_6016	507601_2455
31033_2358	9606_24686	10090_25604
294381_3501	9606_1132	10090_16880
3702_6029	507601_5463	31033_16426
10090_8255	9606_266	31033_30874
31033_37419	3702_6092	9606_43027
10090_6504	3702_6107	9606_32575
31033_22988	9606_11463	10090_6841
31033_11872	10090_7641	9606_944
294381_203	3702_6110	7227_7157
10090_11114	9606_16497	31033_40787
294381_7992	3702_6245	578460_1195
31033_19360	3702_6371	9606_3843
10090_17726	3702_6670	9606_1037
3702_6697	31033_16104	7227_2707
10090_3934	7227_10498	31033_41001
3702_6710	31033_40382	507601_2744
31033_39303	3702_6718	7227_2378
294381_5572	3702_6825	507601_4946
31033_16657	7227_9379	9606_35052
10090_8729	9606_50804	31033_39844
10090_3179	3702_6869	31033_3426
10090_2015	31033_18960	9606_4037
294381_2341	3702_6908	507601_5780
294381_6970	3702_6947	578460_2340
31033_27113	3702_6971	7227_2759
10090_2890	31033_8008	9606_16170
10090_4016	9606_1723	31033_7619
10090_1807	3702_7096	9606_8036
31033_23757	3702_7129	7227_2574
294381_1882	3702_7140	9606_57334
10090_18078	3702_7148	9606_15489
10090_891	3702_7151	31033_7177
31033_27129	3702_7153	9606_14690
31033_10671	9606_12623	10090_1341
294381_895	578460_1140	7227_16494
10090_14867	3702_7240	31033_23272
31033_21839	9606_9404	10090_5107
10090_27626	3702_7306	9606_4645
10090_18820	3702_7315	9606_2286
10090_644	3702_7333	7227_2438
31033_9339	294381_4876	507601_4721
294381_7122	3702_7337	9606_18455
10090_8945	9606_15309	31033_24100
294381_6765	3702_7352	9606_2890
10090_1681	3702_7364	9606_28250
10090_1678	9606_6111	31033_23913
31033_30013	9606_15955	10090_32881
31033_8568	3702_7374	294381_6421
10090_4351	3702_7375	9606_3499
10090_3368	3702_7388	9606_3288
10090_3785	3702_7395	507601_5046
294381_3432	3702_7433	507601_223
10090_10895	7227_3897	9606_16394
3702_7443	294381_3431	578460_2020
31033_5624	3702_7455	507601_3339
10090_14108	9606_8464	31033_7157
31033_47178	10090_8477	9606_17205
3702_7465	10090_28462	7227_3813
31033_26591	578460_216	294381_3096
3702_7487	507601_1080	9606_38931
10090_12450	31033_30892	9606_57485
294381_4512	3702_7492	9606_7040
294381_4301	3702_7499	507601_5707
294381_526	7227_3306	10090_14948
294381_3567	3702_7513	578460_1590
31033_8946	9606_1163	10090_31817
3702_7576	31033_45583	7227_7778
3702_7613	294381_7490	507601_7703
294381_3369	7227_5390	9606_1182
31033_8942	3702_7615	10090_14388
31033_36567	294381_6353	578460_431
10090_10392	3702_7634	9606_2899
294381_4519	3702_7640	578460_97
294381_4725	3702_7649	578460_577
294381_5933	3702_7651	507601_2776
10090_19763	31033_16811	9606_46081
10090_21723	507601_1439	7227_16081
10090_8333	31033_39532	294381_1584
3702_7679	578460_892	294381_2504
294381_4053	3702_7680	507601_7946
10090_8480	9606_4500	31033_258
10090_23105	31033_11652	9606_6906
3702_7738	7227_7273	507601_5836
294381_1042	3702_7744	7227_10067
10090_29377	31033_665	9606_20676
31033_33208	7227_7990	10090_4868
10090_18414	9606_13277	294381_2427
10090_3355	31033_2177	9606_2223
10090_13868	3702_7772	9606_24110
10090_20050	3702_7773	7227_14493
10090_2748	3702_7781	9606_41577
31033_39186	3702_7869	7227_15082
3702_7870	9606_8619	31033_41663
10090_51	3702_7874	7227_18656
31033_26765	7227_11529	9606_3844
31033_1094	3702_7876	10090_1716
10090_12069	7227_14421	578460_400
10090_532	9606_19064	31033_45465
31033_13211	9606_1564	10090_3198
10090_9781	31033_25660	9606_30692
31033_10946	7227_18218	578460_1377
10090_10828	3702_7920	9606_7318
31033_15254	3702_7935	294381_2393
10090_10441	3702_7954	9606_20637
3702_8016	294381_5994	7227_3679
10090_7805	7227_5696	9606_3283
10090_3668	3702_8041	31033_21011
31033_7914	10090_13500	578460_622
31033_23534	10090_15951	9606_26160
10090_1503	3702_8098	9606_13163
294381_4676	3702_8121	10090_13281
3702_8133	294381_1270	507601_2519
31033_27618	10090_39705	578460_709
31033_34117	7227_2606	10090_37646
31033_44033	3702_8166	9606_25597
10090_18844	9606_12786	31033_14807
10090_2097	31033_2873	9606_27396
10090_585	7227_3110	9606_942
31033_31601	9606_29941	10090_23290
294381_2891	3702_8260	507601_1595
31033_32710	9606_9517	10090_3736
3702_8264	7227_13496	9606_2654
31033_38055	3702_8269	9606_22675
10090_7926	3702_8287	9606_15343
10090_9337	3702_8298	9606_14388
31033_46506	3702_8300	9606_32377
10090_10659	31033_35667	9606_3540
10090_7994	294381_831	9606_15195
31033_38139	9606_4537	10090_3263
10090_1043	9606_22942	31033_42659
10090_89	3702_8463	9606_16234
294381_7431	10090_12149	9606_30599
3702_8465	507601_123	31033_10191
10090_13222	31033_38917	9606_13775
294381_7081	3702_8468	507601_7284
294381_3380	3702_8489	31033_26832
31033_8576	3702_8518	7227_11714
31033_34437	3702_8522	9606_59272
10090_1168	9606_15632	31033_42036
31033_26492	3702_8534	7227_70
10090_19863	7227_71	9606_19499
10090_4391	9606_1160	31033_45806
3702_8636	578460_930	7227_21050
31033_2824	9606_19291	10090_273
10090_5183	31033_12781	9606_40927
31033_8533	9606_4818	10090_5992
10090_2095	9606_7950	31033_9139
10090_21480	3702_8694	578460_1450
31033_26080	3702_8705	10090_18689
31033_28000	10090_21058	9606_11363
31033_746	3702_8709	10090_10374
10090_12896	3702_8717	9606_44415
31033_15954	3702_8724	9606_8880
294381_3747	3702_8738	7227_12378
3702_8778	31033_12252	7227_1657
10090_6080	3702_8786	9606_6657
31033_42548	9606_2514	10090_9544
3702_8811	507601_5916	9606_5038
294381_3225	9606_9239	10090_17810
10090_9751	31033_26980	9606_21430
294381_6393	3702_8820	7227_1730
10090_21820	3702_8850	31033_2512
3702_8858	507601_6998	578460_1797
294381_3553	7227_12956	31033_11503
3702_8871	10090_18482	31033_10820
31033_23798	294381_5111	7227_7295
10090_6281	31033_41102	9606_21882
3702_9299	31033_38964	9606_15277
3702_9361	7227_11646	507601_8019
10090_1438	7227_7879	31033_35570
10090_8273	9606_350	31033_39237
3702_9968	31033_27642	9606_21087
10090_5081	9606_9944	31033_29342
31033_29000	3702_10205	10090_3807
294381_6298	9606_2020	10090_38837
31033_21443	7227_17079	10090_9336
10090_4014	3702_10314	9606_9685
10090_6233	3702_10426	9606_13085
10090_11257	9606_2635	31033_3531
10090_4870	7227_21330	9606_11399
10090_221	3702_10533	7227_17310
10090_12790	9606_18167	31033_3447
10090_10244	3702_10595	7227_14155
31033_2374	9606_18396	10090_20140
10090_9944	3702_10629	9606_878
31033_4338	9606_6293	10090_596
10090_4601	7227_15487	9606_11885
10090_11759	9606_12357	31033_45273
10090_30182	31033_39871	9606_4311
31033_5474	9606_5040	10090_7051
10090_13531	3702_10879	9606_615
31033_30820	7227_4896	9606_3384
31033_8426	3702_11054	7227_19823
10090_2946	3702_11100	31033_5202
294381_3393	3702_11502	7227_9605
31033_8782	3702_11509	9606_17248
10090_21299	3702_11514	507601_5398
10090_6720	31033_29406	9606_70394
10090_17936	31033_41476	9606_27923
10090_17380	3702_11795	9606_20483
31033_9236	3702_11966	9606_31811
31033_45109	3702_12167	10090_12658
10090_2269	3702_12223	31033_1971
31033_4955	3702_12262	507601_53
31033_27597	10090_27028	9606_4006
10090_8891	3702_12272	31033_28516
31033_12336	3702_12284	7227_6237
10090_1557	3702_12317	9606_5576
31033_15539	3702_12433	10090_18915
10090_5965	3702_12481	9606_5183
10090_7856	31033_27018	9606_7228
10090_29695	9606_3110	31033_32057
3702_12887	31033_32358	7227_7711
31033_47829	3702_12916	9606_25647
10090_6111	3702_12956	7227_5615
10090_5802	31033_39969	9606_220
3702_12980	31033_41137	9606_20309
10090_6756	3702_12984	9606_26239
10090_27433	3702_13001	9606_2203
10090_14784	9606_18759	31033_12712
31033_4687	3702_13032	9606_35636
31033_35219	3702_13042	7227_15957
10090_8744	3702_13048	31033_45724
10090_2652	3702_13138	9606_57486
10090_18154	3702_13140	9606_27007
10090_2389	3702_13297	9606_16999
10090_23523	9606_8454	31033_43256
10090_5824	3702_13339	9606_13326
31033_19419	9606_23519	10090_17687
10090_8643	3702_13465	9606_25036
31033_4183	3702_13477	294381_7680
31033_20083	3702_13525	9606_1326
10090_13857	31033_22520	9606_28767
10090_1363	31033_44861	9606_10226
3702_13568	31033_39068	7227_19599
10090_9988	9606_16590	31033_47399
3702_13572	507601_2177	3702_15007
10090_471	507601_3037	7227_11611
10090_36574	31033_15674	9606_71356
294381_2126	3702_13629	507601_4206
10090_573	3702_13691	9606_8705
10090_8222	9606_351	31033_2209
3702_13780	31033_11230	7227_11670
10090_9998	31033_7270	9606_13345
10090_9590	3702_13819	31033_34090
10090_3943	3702_13832	9606_2088
10090_8879	3702_13857	9606_7525
31033_20881	3702_13877	7227_4455
10090_416	3702_13930	9606_2780
10090_15034	507601_412	7227_8505
294381_4922	9606_24752	10090_27409
3702_14034	507601_2978	9606_1240
31033_44742	3702_14067	294381_5894
10090_2069	7227_10154	9606_22407
10090_6191	3702_14190	9606_7483
31033_46074	9606_19461	10090_4542
3702_14192	7227_21781	9606_12681
294381_2951	10090_8500	7227_4579
31033_28899	7227_18551	9606_7265
10090_17075	3702_14231	9606_3169
31033_664	3702_14239	7227_14346
31033_46318	10090_12677	9606_4285
294381_7464	9606_34368	10090_34888
31033_20323	9606_1526	10090_8489
10090_8050	3702_14553	9606_15197
10090_7346	7227_12245	9606_2946
3702_14867	507601_5126	10090_22895
31033_43480	294381_7748	7227_8842
10090_6541	3702_14992	507601_2133
31033_24361	3702_15001	10090_20133
3702_15031	7227_12498	31033_36421
31033_42002	9606_21103	10090_7752
10090_4798	3702_15102	7227_20259
10090_10239	9606_7457	31033_3643
3702_15284	31033_1089	9606_15856
10090_14704	3702_15351	9606_8518
10090_22897	3702_15361	31033_42368
10090_11770	31033_43112	9606_61699
31033_32541	7227_1816	294381_4819
31033_39012	3702_15491	9606_9541
10090_7570	3702_15513	9606_12208
31033_4631	3702_15546	9606_15127
31033_17579	3702_15645	9606_3019
10090_2904	7227_3714	31033_17971
31033_35226	10090_13911	7227_17350
10090_3146	9606_38906	31033_47258
31033_46759	7227_4757	9606_31246
31033_7234	10090_10410	9606_15397
10090_3612	3702_15770	31033_3020
10090_5317	3702_15778	7227_14751
31033_3492	9606_1980	10090_26678
31033_38250	3702_16065	507601_3115
10090_7230	31033_46084	9606_2975
31033_36420	3702_16102	507601_2090
31033_34806	3702_16150	9606_62897
10090_15953	3702_16158	7227_15450
31033_8493	9606_30354	10090_6458
10090_7483	31033_20287	9606_28774
10090_8608	31033_37077	9606_29193
10090_11708	9606_24894	31033_11482
10090_6930	7227_21541	9606_2243
3702_16289	507601_6806	31033_38138
31033_19240	10090_3310	9606_41103
10090_7063	9606_71725	31033_8195
10090_16220	3702_16363	9606_5119
10090_17131	31033_42307	9606_34192
10090_9471	3702_16426	31033_16100
10090_2176	3702_16518	9606_9820
294381_400	10090_26636	578460_652
31033_28602	3702_16534	10090_12059
3702_16536	10090_13543	9606_10757
10090_5058	31033_34682	9606_7706
31033_30547	3702_16619	10090_7949
294381_3108	507601_5580	31033_5374
31033_8801	3702_16667	9606_5606
294381_1340	3702_16684	10090_14614
10090_1461	9606_2173	31033_19852
10090_13578	3702_16736	9606_19205
10090_4861	31033_13546	9606_77286
10090_10977	3702_16928	9606_18313
31033_45550	3702_16973	507601_3236
3702_16993	7227_6698	31033_33460
31033_31846	3702_17184	10090_24203
294381_2726	3702_17208	578460_960
10090_14989	3702_17216	9606_22621
10090_21615	7227_9241	9606_31592
294381_5681	3702_17330	10090_26085
10090_5192	31033_8580	9606_41523
10090_15974	3702_17334	9606_9301
31033_27295	3702_17338	7227_7302
3702_17396	7227_18397	507601_3020
10090_4496	9606_11212	31033_28125
31033_14159	3702_17705	7227_10300
294381_2799	3702_17792	9606_7365
10090_37862	3702_17818	31033_31621
10090_7339	9606_4778	31033_39100
10090_3569	3702_18005	9606_17961
31033_3990	7227_14771	9606_8834
31033_35027	3702_18045	10090_15395
10090_195	9606_23	31033_8293
31033_12978	294381_4680	10090_37673
10090_23310	3702_18224	9606_674
10090_6669	31033_18998	9606_2366
3702_18498	31033_41594	9606_53535
10090_5598	31033_10554	9606_22083
10090_2329	3702_18636	31033_23236
10090_39225	7227_8069	9606_7435
31033_10300	3702_18942	10090_30101
31033_27195	3702_18955	9606_6583
10090_7383	31033_46110	9606_116
10090_21705	31033_17084	9606_18623
31033_42984	9606_7870	10090_18798
3702_19013	10090_35477	9606_5477
10090_7622	31033_36204	9606_12536
31033_21447	3702_19069	9606_19
10090_13906	3702_19241	9606_11379
10090_14005	3702_19274	7227_9072
31033_34444	9606_24893	10090_34660
31033_38421	3702_19359	10090_20021
31033_10109	7227_16200	10090_14368
10090_38132	3702_19526	9606_9989
10090_312	3702_19533	9606_7904
31033_10312	3702_19565	10090_2054
10090_17690	9606_5552	31033_1897
10090_10532	7227_18671	9606_41285
10090_10621	3702_19674	9606_19790
10090_6097	31033_27446	9606_31046
10090_17486	3702_19720	9606_5569
31033_32759	9606_3927	10090_9153
10090_625	7227_10866	9606_665
31033_36807	7227_14250	507601_2835
10090_4498	31033_19779	9606_3752
10090_8858	31033_23172	9606_22539
10090_23388	3702_20035	9606_10861
10090_17222	31033_24372	7227_14122
3702_20067	507601_3370	9606_7323
10090_2771	3702_20110	578460_24
10090_19590	31033_38393	9606_1556
10090_27941	9606_36019	31033_44013
10090_19263	3702_20163	31033_12383
294381_1998	507601_1506	31033_4541
3702_20238	31033_24639	507601_5080
10090_18141	7227_14142	9606_6779
3702_20239	31033_6258	507601_2711
294381_1172	7227_5004	10090_15116
10090_19970	31033_17577	9606_74496
10090_6606	31033_11474	9606_1745
3702_20333	31033_29923	9606_35150
10090_11458	9606_11724	31033_23136
3702_20339	7227_4364	31033_42565
10090_10785	3702_20362	9606_32698
3702_20448	10090_5888	9606_3433
294381_7062	3702_20453	7227_15211
10090_8827	31033_40218	9606_19728
31033_34461	10090_19655	9606_35205
31033_38475	10090_29759	9606_7512
10090_6999	9606_4608	31033_45858
10090_5964	3702_20577	9606_21835
10090_2067	3702_20704	9606_7823
10090_11663	3702_20719	9606_27021
10090_3394	3702_20770	9606_6998
10090_2166	3702_20803	31033_30865
31033_12248	7227_6852	9606_21205
10090_11492	31033_15963	9606_22217
10090_11330	31033_21324	9606_35817
294381_5059	3702_20838	578460_2160
10090_4445	31033_47069	9606_19707
10090_24185	9606_34205	31033_11180
10090_3048	9606_4862	31033_30226
31033_43906	3702_21094	7227_18661
10090_3462	3702_21119	31033_27060
10090_27768	31033_27991	9606_17413
3702_21127	7227_5408	9606_19095
31033_34585	10090_10520	7227_17946
31033_30602	3702_21160	9606_58229
10090_12782	31033_16369	9606_25223
31033_19571	3702_21181	578460_1338
10090_45	31033_26094	9606_28507
31033_46210	9606_25018	10090_34399
10090_20161	3702_21305	9606_21610
3702_21334	7227_3950	9606_33543
3702_21376	294381_419	31033_38774
10090_23505	9606_4417	31033_14951
10090_3775	9606_30703	31033_20026
10090_5734	3702_21487	9606_46332
31033_22507	3702_21498	10090_18400
10090_8364	3702_21590	31033_3084
10090_4734	7227_5931	9606_27850
3702_21753	31033_17446	9606_10495
31033_22005	3702_21764	9606_14612
31033_36052	10090_1005	7227_9244
10090_22280	9606_238	31033_1773
3702_21777	31033_1171	7227_3060
294381_943	3702_21808	7227_3559
10090_13967	9606_22365	31033_38704
3702_21848	31033_6619	7227_10499
10090_33747	3702_21855	31033_11209
10090_6371	3702_21872	7227_6967
31033_20794	3702_21875	7227_14759
10090_5768	31033_41346	9606_74222
10090_3426	9606_67797	294381_4001
31033_33525	9606_5151	10090_10819
3702_21915	7227_8028	9606_4713
10090_14168	9606_8448	31033_24324
31033_45913	9606_7776	10090_10118
3702_21967	10090_6635	9606_12896
10090_18478	31033_13542	9606_24244
10090_14703	3702_22077	31033_42723
31033_10090	3702_22084	507601_1569
10090_15652	9606_36880	31033_43106
31033_46926	3702_22144	9606_18779
31033_44897	3702_22245	10090_33694
10090_4645	7227_14225	9606_1507
10090_14213	9606_22374	31033_16827
3702_22288	31033_39263	9606_9052
31033_35544	9606_7513	10090_5961
31033_3879	3702_22338	294381_3423
31033_12906	3702_22389	10090_32760
3702_22391	31033_19161	294381_800
31033_13035	9606_8888	10090_12688
294381_3670	3702_22445	7227_6835
3702_22471	31033_29763	7227_15614
3702_22472	7227_12214	9606_6931
294381_5776	3702_22517	9606_9365
10090_10015	3702_22526	294381_836
31033_26092	7227_9294	578460_1653
31033_8429	10090_33998	9606_38950
3702_22576	7227_8106	9606_26117
10090_2938	7227_3572	9606_46141
31033_1757	3702_22618	294381_1330
10090_14259	9606_14093	31033_15671
10090_7363	9606_4288	31033_28393
10090_7974	3702_22723	9606_34901
31033_15088	3702_22743	7227_6512
10090_18075	31033_24968	9606_14267
3702_22843	7227_15485	31033_27101
31033_36388	3702_22844	10090_14717
31033_13806	3702_22897	9606_15802
10090_702	31033_39077	9606_12667
10090_17939	31033_37442	9606_967
294381_6216	3702_22969	507601_4854
294381_5436	507601_3081	31033_2005
31033_41848	9606_4801	10090_4005
3702_23034	7227_4972	9606_28993
294381_4047	3702_23044	31033_31267
10090_13247	3702_23105	31033_12411
10090_6386	3702_23114	9606_16250
31033_16834	7227_11129	9606_33099
10090_8206	3702_23187	9606_62891
10090_6894	3702_23200	9606_8132
294381_5843	3702_23206	10090_26845
31033_29024	3702_23215	7227_7433
10090_16978	9606_65063	31033_9702
31033_42647	3702_23333	7227_8632
294381_1368	3702_23382	507601_2746
10090_12163	31033_43027	9606_75481
10090_6983	3702_23454	31033_12189
10090_7683	3702_23459	9606_22845
31033_6104	7227_17020	9606_23682
31033_43487	294381_3541	7227_9734
10090_12005	3702_23621	9606_6706
31033_13552	3702_23688	9606_14110
10090_220	9606_2482	31033_2022
10090_2551	9606_1208	31033_10377
31033_18262	9606_1091	10090_27651
10090_10183	31033_11891	9606_27327
31033_2551	3702_23829	9606_5284
31033_21647	3702_23884	10090_26410
10090_24050	31033_26221	9606_24323
31033_42392	3702_23957	10090_8388
31033_3573	10090_4482	9606_6966
3702_24272	31033_6811	294381_3543
31033_27207	3702_24339	7227_11936
31033_10045	9606_36550	10090_4212
10090_929	9606_1295	31033_20645
10090_9147	3702_24406	31033_30753
10090_764	3702_24413	31033_31907
10090_21254	3702_24431	9606_24947
294381_5802	3702_24445	507601_3248
31033_2908	10090_6484	9606_25525
294381_1687	3702_24487	507601_582
31033_12975	10090_17426	9606_12054
10090_1054	9606_3887	31033_25687
10090_8308	9606_14774	31033_37524
10090_22478	31033_43676	7227_8707
3702_24671	507601_2636	9606_1277
3702_24731	7227_14208	9606_11381
3702_24755	10090_6431	9606_6434
294381_3988	3702_24782	31033_13341
31033_38207	3702_24784	10090_17954
10090_22707	3702_24882	9606_32712
294381_15	3702_24885	9606_335
10090_7225	31033_31828	9606_15568
10090_3997	3702_25009	9606_2621
10090_10479	31033_3874	9606_8186
31033_12891	3702_25130	7227_5278
31033_12576	3702_25236	9606_64319
31033_46572	3702_25273	294381_64
10090_2833	9606_3750	31033_47017
31033_25564	9606_35692	10090_10824
31033_1497	3702_25402	7227_8105
294381_5237	3702_25427	31033_30750
10090_9341	9606_1948	31033_30774
31033_46809	3702_25455	10090_7395
31033_21579	9606_5845	10090_11674
10090_3028	3702_25540	9606_19379
31033_17306	3702_25766	10090_29871
10090_7658	3702_25967	9606_5050
3702_26006	7227_12009	31033_166
10090_24692	3702_26037	9606_3231
31033_5064	3702_26053	10090_11321
31033_2229	3702_26164	507601_7734
10090_1672	31033_413	9606_2413
31033_38077	3702_26210	7227_14296
294381_4600	3702_26216	7227_15514
10090_1241	507601_619	9606_4014
10090_24455	3702_26322	9606_5872
10090_8926	9606_1024	31033_18732
10090_18627	3702_26361	9606_20438
31033_24969	507601_6144	578460_1602
294381_5283	7227_5496	31033_35533
31033_45823	9606_17773	10090_16665
31033_30097	10090_23628	9606_19233
10090_10068	9606_10444	31033_36263
31033_24295	3702_26627	294381_2845
31033_31744	9606_30280	10090_18763
294381_6453	3702_26673	7227_4213
10090_9164	3702_26731	31033_1555
10090_16728	7227_16080	9606_10711
3702_26736	31033_10493	7227_16079
294381_947	3702_26908	31033_21803
31033_9393	3702_26922	7227_3893
10090_2641	3702_26958	9606_14843
294381_82	3702_26977	10090_5270
31033_45432	9606_963	10090_40604
10090_7684	3702_27042	9606_2704
10090_1771	9606_19658	31033_9938
31033_32940	3702_27071	507601_2043
10090_6021	3702_27228	9606_22211
3702_27252	7227_11537	507601_7513
294381_4575	3702_27299	507601_2950
10090_4888	3702_27311	9606_74641
10090_4157	7227_9122	9606_8252
10090_23562	31033_31084	9606_14558
10090_10743	3702_27573	9606_1648
10090_6698	3702_27679	9606_6891
31033_6554	3702_27687	578460_2121
31033_38173	3702_27777	7227_6847
294381_1902	31033_2680	7227_19027
10090_565	9606_7472	31033_14920
31033_28277	3702_27907	10090_4308
10090_557	3702_27909	578460_1423
294381_3779	3702_27940	9606_23468
294381_141	3702_27945	7227_13136
294381_8109	7227_20048	10090_21120
10090_19552	3702_28117	9606_19112
10090_32338	9606_3465	31033_15815
3702_28144	507601_911	31033_14337
294381_352	3702_28190	10090_21264
10090_1878	31033_29515	9606_21961
31033_32080	10090_3847	9606_11287
31033_262	3702_28231	507601_1703
31033_16688	3702_28235	9606_23861
3702_28270	31033_32404	9606_30702
10090_26124	3702_28341	9606_5219
10090_28210	9606_30520	31033_4855
3702_28426	294381_8093	7227_4468
3702_28538	10090_1451	9606_13947
10090_26567	9606_26319	31033_14732
10090_1617	9606_17754	31033_33594
10090_16641	3702_29532	9606_4956
10090_20386	3702_29768	9606_3102
3702_29779	7227_20714	9606_8078
10090_14098	9606_11612	31033_23403
31033_45478	9606_2956	10090_1297
31033_45157	3702_29882	9606_18028
3702_29888	7227_13757	9606_9292
31033_35150	3702_29911	7227_10396
10090_2606	3702_29983	9606_2003
10090_2650	3702_29991	9606_29435
3702_29995	31033_34566	7227_21192
10090_5027	3702_30018	9606_478
10090_2778	9606_29463	31033_37209
31033_44707	3702_30219	7227_4207
10090_157	3702_30241	9606_34223
10090_1333	3702_30274	7227_14762
10090_5884	3702_30335	9606_5918
294381_6550	3702_30439	31033_8154
31033_42046	9606_20935	10090_13638
31033_23914	3702_30463	10090_31462
10090_8812	3702_30464	9606_55322
10090_10286	3702_30494	9606_13731
294381_832	9606_7919	507601_5310
10090_831	3702_30540	31033_26157
31033_23651	294381_4642	9606_4796
10090_10100	9606_11887	31033_38141
3702_30641	31033_40300	9606_12113
31033_46063	3702_30662	9606_55335
10090_11207	7227_8973	9606_6050
3702_30743	31033_17704	7227_6939
31033_46613	7227_14740	10090_2287
10090_15444	7227_8141	9606_39001
10090_9270	3702_30845	9606_35853
3702_30871	294381_6948	9606_6049
10090_29647	3702_30929	9606_12627
10090_7767	507601_6513	9606_24509
294381_4788	3702_31136	9606_8115
294381_2192	9606_3142	10090_9412
10090_6411	31033_9093	9606_2150
10090_1733	3702_31428	31033_19368
10090_22963	3702_31456	9606_34912
294381_1068	3702_31516	31033_11158
31033_5357	3702_31663	7227_15436
31033_11399	3702_31665	294381_2138
31033_39287	3702_31683	9606_20606
3702_31723	294381_3784	7227_5303
31033_23051	578460_1206	7227_5304
3702_31733	7227_11482	31033_26199
31033_12995	9606_20970	10090_6168
10090_38517	3702_32041	31033_20631
10090_26181	3702_32076	9606_18386
10090_2365	3702_32125	9606_49174
31033_13872	7227_16187	9606_43973
294381_2386	3702_32127	7227_11295
31033_19481	3702_32227	10090_37797
10090_8650	3702_32260	9606_26747
10090_2831	3702_32266	9606_1970
31033_35730	9606_9219	10090_7278
10090_12715	3702_32443	9606_16572
10090_2326	3702_32608	31033_4319
10090_4584	3702_32624	9606_35118
10090_5054	3702_32627	9606_31847
31033_39218	10090_10675	9606_3509
10090_7749	3702_32684	31033_43804
10090_12022	3702_32721	9606_891
294381_4022	3702_32736	578460_40
10090_1961	3702_32922	9606_155
31033_17500	10090_9038	9606_77620
31033_31189	9606_7030	10090_18620
10090_2807	3702_33070	31033_25228
10090_11122	9606_11371	31033_38165
31033_37147	9606_14443	10090_11637
31033_32422	9606_3007	10090_12608
10090_8128	3702_33230	31033_10790
10090_5524	31033_2506	9606_77699
3702_33290	7227_9265	9606_13661
294381_5374	507601_434	9606_23696
31033_44611	3702_33385	7227_7010
31033_14791	3702_33386	7227_8902
10090_13475	31033_16284	9606_40728
3702_33432	7227_10171	9606_17797
10090_8331	31033_22962	9606_12125
10090_3686	3702_33483	31033_2698
31033_41721	3702_33650	9606_8802
10090_1253	3702_33727	9606_1889
10090_1010	3702_33997	31033_22118
